urbanized_area,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
"Fredericksburg, VA Urbanized Area",31600,201.88141299999998,2.7772857142857057,0.030368110551516506,1.0855952293206592,0.03551082251082265,0.0007945909798710133,5305,0.0006091868905221427,13402.802833143494,149.84641823754842,2705776,2395,0.31103896103896106,4248,0.5516883116883117,1023,0.13285714285714287,26.277802999129985,4.69012987012987,18057,7700,38.14120322211138,0.0005820378306468008,1.9597800033393678e-05,0.011740599213601374,7236.326631961076,152.4608479847457,1460879.8453898332,9582,2.5133766233766237
"Murfreesboro, TN Urbanized Area",60733,200.362009,2.8150489528626217,0.02794876268364125,1.0596579943224378,0.02339363288594952,0.001491512977759942,3564,0.0009161868763893199,10503.458198516677,173.8532826189444,2104493,1577,0.3067496595992997,2792,0.5430850029177203,741,0.14413538222135772,17.787803275619982,4.709200544641121,12105,5141,25.65855685745295,0.0009137935325343092,2.9456587457019445e-05,0.003882693102023957,5628.495296706613,177.65227241575107,1127736.625295188,6348,2.5316086364520523
"Santa Clarita, CA Urbanized Area",79309,198.797358,2.7347454333462817,0.03601038517087611,1.076003792611442,0.02636783693915453,0.0008976671125803633,5054,0.0005800060367357863,11742.711583749675,135.11721008308336,2334420,2665,0.34525197564451354,4166,0.5397072159606167,798,0.10338126700349788,25.422873074600922,4.476486591527401,17277,7719,38.82848382723476,0.0005050748598762415,1.955805597931484e-05,0.005093476876772588,6562.845694773986,141.15291410610658,1304676.385082743,9243,2.410286306516388
"Hammond, LA Urbanized Area",36514,198.48123,2.7433101418250034,0.02126179547567016,1.0959121755801091,0.02814200338952806,0.0013495708630726676,2642,0.0012669187516007874,9062.202433921542,203.37823220191558,1798677,1095,0.29301578806529305,2115,0.5659620016055661,513,0.13727588975113728,13.311082362800756,4.7332084559807335,8844,3737,18.827976831864653,0.0009613911317714897,4.098949963278188e-05,0.015377657168701944,4832.187406388381,207.28301275350682,959098.5000104756,4627,2.551244313620552
"Texas City, TX Urbanized Area",87220,196.75033100000002,2.9516704832364686,0.025234704840208327,1.0545080966114295,0.03533556455874594,0.0024041669876417684,4466,0.0009282289986559613,13452.277956893113,176.98028356554488,2646740,1211,0.2133168927250308,3344,0.5890435088955435,1105,0.1946450590100405,22.698818229688268,5.268627796371323,14955,5677,28.853826934603727,0.0008965093166846443,2.6704998542742816e-05,0.003543965229020395,7093.912615217993,179.9780341881645,1395729.6551292157,7755,2.7718865598027125
"Salem, OR Urbanized Area",78229,196.60429299999998,2.9106994871794685,0.032039065156392516,1.0623309770636196,0.029513846153846293,0.0011343285081382545,5798,0.0006072340264364707,14132.402238850213,138.64033484161286,2778490,2327,0.2864,4382,0.5393230769230769,1344,0.1654153846153846,29.49070903553464,4.933169230769232,20041,8125,41.326666249347866,0.0005336339954416375,1.8578717485374526e-05,0.003442941968963625,7515.361538440774,141.39256860330534,1477552.341904541,10450,2.591630769230769
"Pueblo, CO Urbanized Area",72613,192.34377800000001,3.0476152453955114,0.028872008010177364,1.041456652270939,0.03720323645267766,0.0015557407976527454,5181,0.0008806729475828092,14121.510815611176,157.33229502679072,2716184,1081,0.17262855317789846,3259,0.5204407537527946,1893,0.3022995847971894,26.936145550806433,5.513893324816354,17264,6262,32.55629095524993,0.0006180008416326406,2.4155673133176723e-05,0.0026065801668211305,7592.2906466420645,160.35246147460168,1460329.8666491974,9107,2.9607154263813484
"Dover, DE Urbanized Area",24580,192.002128,2.7585088403536333,0.071420281749483,1.1057918330860776,0.058014820592823764,0.00254271499801705,3940,0.0009463222297177238,10620.84533325499,163.9248316032015,2039224,1188,0.2316692667706708,3153,0.6148595943837754,747,0.14567082683307336,20.52060589661798,4.85179407176287,12440,5128,26.708037319253048,0.0007608169263534808,2.9579621253140612e-05,0.00964630225080386,5823.35551636502,165.64394833224037,1118096.6512426224,6750,2.693642745709828
"Binghamton, NY--PA Urbanized Area",07732,191.981837,2.9002190706791424,0.02667567523613928,1.0644668921482217,0.04512279488066444,0.000730326696973697,4840,0.0009154621010357156,13965.618467430557,175.23824106002894,2681145,942,0.16291940505015565,3971,0.686786579038395,849,0.14683500518851608,25.21071824101777,5.292286406087858,15300,5782,30.11743241106709,0.0006569904389574327,2.606691220031613e-05,0.0035947712418300647,7695.911250199079,183.9257038718021,1477475.1792021862,8033,2.824801106883432
"Anderson, SC Urbanized Area",02413,191.89985,2.8977578011986145,0.02407980483259045,1.094490528134178,0.057167458841358564,0.004578934034498011,4006,0.001103579919971226,12572.995895699192,186.7747349771861,2412756,833,0.17214300475304814,3437,0.7102707170903079,559,0.11551973548253773,20.875472284110696,5.339119652820831,12918,4839,25.216278178435264,0.0006426849537007946,3.104976284692764e-05,0.008437838674717448,6483.119946497677,186.77522072735508,1244109.7452649123,6661,2.7737135771853687
"McKinney, TX Urbanized Area",52687,191.82523999999998,2.8161859992376965,0.030165496208185656,1.1036819733624554,0.057908779062380476,0.002988672441058409,6737,0.0006648826042941931,15686.855189467977,146.12415682828825,3009134,1134,0.1440731800279507,4889,0.6211408969635369,1775,0.2255113708550375,35.12050864630744,5.232626095794688,20593,7871,41.032139461939416,0.00043563288819935096,1.921587908867313e-05,0.005972903413781382,8949.236354143264,150.851442130954,1716689.4114502566,11380,2.942319908524965
"Frederick, MD Urbanized Area",31519,190.198482,2.6624743696314925,0.033296602027396933,1.123864690856443,0.05429758935993333,0.000985664987462345,4700,0.0008025054313556265,10996.054540508867,144.0876942193589,2091432,1315,0.2186201163757273,3627,0.6029925187032419,991,0.16475477971737326,24.711027925028333,4.826267664172901,14515,6015,31.624858078520308,0.0006585074494843059,2.5269942383229762e-05,0.03341370995521874,6394.117638265308,147.2338339621655,1216151.468527487,8260,2.7288445552784704
"Gadsden, AL Urbanized Area",32113,186.44495700000002,2.9188631641436786,0.0232407612649222,1.0847815758510595,0.039522113386761724,0.0015700021887838415,3651,0.0011712353171764026,11592.475244465913,182.94892064313626,2161358,841,0.18722172751558325,2727,0.6070792520035619,910,0.20258236865538734,19.582186929303752,5.2600178094390015,11814,4492,24.092901584889745,0.0006956609722848879,3.3753066030539096e-05,0.00474013881835111,6139.685054827446,185.4087003629488,1144713.3160408458,6174,2.833704363312556
"College Station--Bryan, TX Urbanized Area",18748,184.91099599999998,2.8940125325261605,0.028814053765732126,1.0638571066951477,0.044193085869045926,0.0018674120599792134,5021,0.0008194047222690133,13314.238127873145,152.53711482070622,2461949,1256,0.20009558706388406,3712,0.59136530189581,1287,0.2050342520312251,27.153604212915486,5.142584036960331,16140,6277,33.94606127155358,0.0007937063883567642,2.4072507602086116e-05,0.0044609665427509295,7438.383373794738,157.86053922623958,1375438.8782782252,8713,2.808825872231958
"Jacksonville, NC Urbanized Area",42400,184.898426,2.823017679641863,0.02689118896444768,1.0849137400979694,0.03846270581986497,0.0013210411024702257,3190,0.0011087352498613664,10039.24399494692,173.54528916376563,1856240,1203,0.2738447530161621,2539,0.577964944229456,633,0.14409287502845436,17.252715823551682,4.869565217391305,10696,4393,23.758990787731204,0.0008093132923322733,3.446136881382478e-05,0.013836948391922212,5412.431524374518,178.1010980049171,1000750.069689629,5619,2.6007284315957206
"Saginaw, MI Urbanized Area",77149,184.441789,3.117227693225925,0.02914362241338645,1.0578387968051737,0.03918233363175184,0.0009263078604788867,4821,0.0010348662119420043,13875.344320302309,158.5916421532842,2559193,764,0.13679498657117278,3026,0.5418084153983885,1774,0.3176365264100269,26.138328120423946,5.778692927484332,16137,5585,30.280556430733814,0.0006355925337031294,2.699095863402431e-05,0.007994050938836214,7381.206041154734,159.9580363304179,1361402.847208187,8511,3.051208594449418
"Lady Lake--The Villages, FL Urbanized Area",45937,184.425058,2.713486679822384,0.030719631024837997,1.1118529315771195,0.05279970399605285,0.002103752187993505,7350,0.0006679288103266955,15903.618520916365,133.61086771728657,2933025,758,0.09348791317217564,6304,0.7775037000493342,987,0.12173162308830784,39.85358649039979,5.4148988653182055,21952,8108,43.96365704274307,0.0004999218341785202,1.872740125684224e-05,0.07097303206997084,8780.242103666555,130.9792654875634,1619296.6592227463,12363,2.9379625061667487
"Redding, CA Urbanized Area",73774,184.041889,2.857395341260802,0.02890991412592212,1.0688664618080521,0.03645001900418105,0.0016266178287851726,4343,0.000787661066470793,12936.518978457194,160.4354036307017,2380861,1796,0.2925557908454145,3399,0.553673236683499,909,0.14806971819514578,23.59788863066929,4.8346636259977185,14840,6139,33.35653656543376,0.0009246835864873275,2.457963387054367e-05,0.0033018867924528303,6986.6750309894005,165.74386059969362,1285840.870532423,7758,2.5711027854699458
"Florence, SC Urbanized Area",30061,183.900688,2.8971779269828155,0.02515033968534384,1.0743179802398208,0.04326479227864054,0.0011558347659219323,3825,0.0010944962987653694,12239.628627147986,181.11330265505399,2250876,941,0.197440201426773,3051,0.6401594628619387,751,0.1575744859420898,20.799269657979746,5.215274863617289,12428,4766,25.916161879720644,0.0006860903249819537,3.163336346020467e-05,0.004666881235918893,6460.646278118138,184.63361234973817,1188117.295470565,6435,2.7675199328577422
"Albany, GA Urbanized Area",00901,183.48706299999998,2.9537168560606184,0.02285631346679282,1.055960706899831,0.04520202020202028,0.0024710911189369,3589,0.0012847887470490275,12069.634798080515,193.2648434053924,2214621,635,0.1503314393939394,2586,0.6122159090909091,994,0.2353219696969697,19.55996211024425,5.425662878787879,11459,4224,23.02069655995311,0.000903739210073636,3.5690054406847495e-05,0.0033161706955231697,6598.775598084315,198.65298669213445,1210789.9538885595,6095,2.9393939393939394
"Fort Smith, AR--OK Urbanized Area",30925,183.313954,3.039050765147683,0.027091366573584057,1.0595332969583335,0.041408323451352654,0.001974253024742664,4992,0.0009462246680535328,14405.019911518291,160.20391660675534,2640641,911,0.15432830764018296,3529,0.5978316110452312,1447,0.24512959512112484,27.23196947680262,5.584617990852108,16483,5903,32.201585701435484,0.0008680172726792382,2.563477941888609e-05,0.0035794454892919977,7666.813136207033,165.32570645538783,1405433.8305772515,8501,2.9400304929696763
"Salisbury, MD--DE Urbanized Area",78364,183.238647,2.8063441502422326,0.02937452401367272,1.0771408819054602,0.05059393456765577,0.0013942939640049642,4033,0.0010086616300184024,11013.839054643191,158.63551066251983,2018160,990,0.19709337049571968,3134,0.6239299223571569,847,0.1686243280907824,22.009549110019353,5.065498705952618,12722,5023,27.41233949408064,0.0006520862464498659,3.0358098290064757e-05,0.009746895142273228,5986.355237543461,161.64627677406827,1096931.6341888274,6786,2.7800119450527574
"Duluth, MN--WI Urbanized Area",24850,182.410333,3.1536000500876598,0.03056326361239893,1.0456953426419486,0.03893688955672433,0.0017882195793815442,4393,0.0010648684041709826,12907.87131765618,156.0427533550807,2354529,931,0.17486851990984226,2363,0.4438392186326071,1993,0.3743425995492111,24.083065513618678,5.6682945154019535,15089,5324,29.186943044503952,0.0006309400068436252,2.8369461091984807e-05,0.006494797534627875,6958.688074339879,159.52452040762424,1269336.6088834659,7957,3.0326821938392188
"Fargo, ND--MN Urbanized Area",29089,181.901122,2.9737392795883513,0.02772951606649302,1.0722484112239243,0.054791309319611126,0.003695608783971578,5134,0.0009600074389982783,14846.389619460271,165.55756065650908,2700574,696,0.11938250428816465,3290,0.5643224699828473,1795,0.3078902229845626,28.224124972687093,5.595883361921098,16312,5830,32.05037954631198,0.0006153639028160738,2.592185441235481e-05,0.0039234919077979396,8221.09249894304,168.86020208034358,1495425.9496235228,8856,3.0701543739279593
"Nampa, ID Urbanized Area",60976,179.714296,2.933578077881197,0.032707602671169234,1.0721265510810394,0.037358507058257995,0.000787983102665021,5739,0.0006778133820072068,15618.489161485828,142.39375934659375,2806865,1888,0.24754162842533106,4502,0.5902714042218434,1215,0.15930247803854727,31.93402042984939,5.169004851186574,19712,7627,42.43958421649439,0.0004598767949739455,1.975080998295541e-05,0.005986201298701299,8098.744287678537,144.6204419857084,1455460.1281441697,10064,2.6680215025567064
"Los Lunas, NM Urbanized Area",51499,179.233731,2.7888465204957256,0.02417061035996361,1.0759319243434071,0.026128058468382502,0.0006395867094333308,2858,0.0011157683519465954,10886.998912860765,198.70849638950904,1951317,1338,0.31887511916110584,2424,0.5776930409914204,397,0.0946139180171592,15.945659246472975,4.680648236415633,9820,4196,23.410771937788873,0.000809738654855968,3.596939759852841e-05,0.003258655804480652,5600.583660650128,200.3219926713152,1003813.5052759604,5011,2.452335557673975
"Eau Claire, WI Urbanized Area",26038,178.669718,2.907821691176484,0.02955122268109772,1.0673045438218116,0.0674754901960781,0.0013216852609900696,4548,0.0009705233444729142,13865.292927359109,172.53851353382407,2477307,892,0.16397058823529412,3216,0.5911764705882353,1244,0.2286764705882353,25.4547891545897,5.278676470588235,14358,5440,30.447241205138077,0.0006428226486770495,2.805626968040534e-05,0.003273436411756512,7735.373877632817,176.28534047719666,1382077.0693412218,7840,2.9246323529411766
"Hattiesburg, MS Urbanized Area",37594,178.544012,2.8506146521708464,0.02636547484642229,1.0859705589712254,0.049818801961202586,0.0009202250279152263,3811,0.0011070511558903364,11452.954456221423,167.91397913179927,2044856,880,0.18759326369644,3012,0.6420805798337241,776,0.16542315071413344,21.344877138752764,5.19206992112556,12178,4691,26.273633864573398,0.0011551828651433173,3.233363422862674e-05,0.011742486450977172,6124.209813589136,170.1588842900679,1093440.9904479764,6426,2.7927947132807502
"Waldorf, MD Urbanized Area",91261,176.07965900000002,2.677544260872998,0.036116555126841164,1.1004179381937995,0.03918943785076839,0.0019016742476232328,4939,0.0006229276303320204,12143.049765990756,130.76533924626517,2138144,2307,0.3183825558929064,4151,0.5728677891250346,764,0.10543748274910296,28.049804435389103,4.513110681755451,16351,7246,41.151828900350154,0.0005136695293761037,2.0822378251027273e-05,0.014066417956088312,6788.589565782027,134.88293114803176,1195332.5358338577,8862,2.473640629312724
"Hilton Head Island, SC Urbanized Area",39079,175.149321,2.650300556821079,0.0375974326044156,1.1398979356246322,0.047557580359403065,0.0013714948893621748,3886,0.0009100949321421588,10575.695452427446,146.70726101658911,1852325,1382,0.262338648443432,3428,0.6507213363705391,438,0.08314350797266515,22.18678312775189,4.7934700075930134,12626,5268,30.0771933908896,0.000918523974184942,2.8621465543119164e-05,0.05084745762711865,5871.001444700642,147.426798083059,1028301.9166293364,6975,2.56169324221716
"Dover--Rochester, NH--ME Urbanized Area",24607,172.031598,2.6904562772976504,0.032480195246186935,1.110176958548167,0.0698448099618999,0.0010138037632613627,2937,0.0013901908593202453,9139.897385705559,175.8585340363438,1572351,650,0.18120992472818512,2555,0.7122943964315585,325,0.09060496236409256,17.07244502838368,4.985224421522164,8941,3587,20.850820673071933,0.0009919215906523025,4.239622562259965e-05,0.02852029974275808,4983.2425179209085,177.3795103619858,857275.1735794774,4833,2.7226094229160855
"Anderson, IN Urbanized Area",02386,171.095291,3.06403102271998,0.03435388335880725,1.0475858483252558,0.04292978052391088,0.0009804640322636751,4252,0.0010762631362311963,12427.65809881181,147.34348131555075,2126313,927,0.17899208341378645,2925,0.5647808457231126,1304,0.2517860590847654,24.851648313336693,5.5728905194052905,14431,5179,30.269681706201954,0.0007259134355139434,2.909733990030393e-05,0.010810061672787748,6508.247172031044,148.96728345131487,1113530.4437985786,7475,2.8980498165669046
"Sumter, SC Urbanized Area",85708,170.14994,2.854757132357868,0.028220336986194958,1.0926432091385556,0.03807710295984509,0.002350059449806013,4233,0.001073010181340442,13417.308068790971,170.99499384812367,2282954,756,0.15153337342152734,3470,0.6955301663660052,730,0.14632190819803567,24.878057553238047,5.352174784525957,13351,4989,29.321197527310325,0.0006525534323495427,3.011140283828643e-05,0.03685117219683919,7101.0571767623605,169.41172918714037,1208244.4525626851,7132,2.842453397474444
"Laredo, TX Urbanized Area",47854,170.123346,3.1015279973176253,0.0320476664729504,1.0663795004384964,0.04391914547109254,0.002080052582829392,5921,0.0008208882139345027,15536.777620479834,132.9963064734803,2643168,1038,0.1491593619772956,3227,0.4637160511567754,2659,0.3820951286104325,34.80415909524846,5.711740192556403,19874,6959,40.9056144475315,0.0005459688096442064,2.165938192849486e-05,0.003270604810304921,8550.219759810247,135.8289284316216,1454591.9945742355,10709,3.0853570915361397
"Mandeville--Covington, LA Urbanized Area",53794,169.981797,2.7966753656282384,0.03297348060996876,1.10301752347838,0.048703311042244325,0.0014940875484547216,4769,0.0008180287752211361,13593.528219578808,150.3156618744611,2310652,1362,0.2221497308758767,3617,0.5899526993965095,1101,0.1795791877344642,28.055945308073195,5.0145163921056914,15372,6131,36.06856797731113,0.0005787097809541641,2.474738033215831e-05,0.020556856622430397,7351.648468031734,150.5235386061589,1249646.4175083314,8302,2.7382156255097048
"Alexandria, LA Urbanized Area",01279,169.68238200000002,2.789559148700956,0.027509096775252373,1.073658164289626,0.048714759535655294,0.0012776772975423255,4011,0.0010583615202033037,11683.757565532776,161.02402651316783,1982527,813,0.1685323383084577,2988,0.6194029850746269,983,0.20377280265339967,23.638282022702864,5.104477611940299,12312,4824,28.4295867558012,0.0008061867570382835,3.1504409613977836e-05,0.01340155945419103,6599.709568673197,163.5540295195941,1119854.4401206607,6847,2.8745854063018244
"Greenville, NC Urbanized Area",35380,168.587075,2.844700489376226,0.031255503927766215,1.0732856785826277,0.03918106919407812,0.0013987320780811507,4024,0.0009261555700941813,11603.882318617425,145.92455458301725,1956264,1357,0.2521836089946107,3294,0.6121538747444712,710,0.13194573499349566,23.86897097538468,4.9827169671064855,13406,5381,31.918223861467432,0.0007456371577036878,2.8078476334239015e-05,0.006862598836341937,6077.620850912791,147.40444859939555,1024608.3222143984,6951,2.631109459208325
"Leominster--Fitchburg, MA Urbanized Area",49096,168.349153,2.8202840833665355,0.02797358578759709,1.0717395109585983,0.058210540289393466,0.001785539438330573,4121,0.0010242128421045623,12954.444225187332,168.88946897669237,2180869,901,0.17941059338908802,3469,0.6907606531262446,616,0.12266029470330544,24.478887636577536,5.142572680207088,12913,5022,29.830859915285703,0.0006720500038305893,3.015626206159508e-05,0.01440408890265624,6843.73712807418,168.6383707356471,1152137.3488659407,6832,2.770609318996416
"Las Cruces, NM Urbanized Area",47935,167.74088500000002,2.8244620149983874,0.029962925231908664,1.0673432086063406,0.04141941093359432,0.001061488389580397,4924,0.0008256285742128085,14337.754235028515,154.86333446852422,2405027,1210,0.19726116726442774,3635,0.5925986305836323,1270,0.20704271274861427,29.354799219045496,5.063580045647211,15530,6134,36.56830593209283,0.0006680763344937778,2.4734473451689e-05,0.00283322601416613,7949.208857888006,158.56907228825938,1333407.3288719729,8409,2.8172481252037818
"Medford, OR Urbanized Area",55981,167.707519,2.935777646363101,0.03280388078636914,1.0638882141526576,0.038330376503055576,0.0013162213517207836,5261,0.000767035788795127,15173.140515476494,145.04387547246603,2544649,1503,0.2222057953873448,4062,0.6005322294500296,1140,0.16853932584269662,31.37009021044549,5.187463039621527,17544,6764,40.332121304591006,0.0006573228243350074,2.231397327147371e-05,0.0047879616963064295,7984.001163605637,147.31840981861748,1338977.0268414144,9089,2.7261975162625665
"Joplin, MO Urbanized Area",43399,166.833143,3.1771422714227264,0.028202678579326068,1.0573878325338584,0.030490638239715713,0.0017883858717065272,3973,0.0011774692280448194,13168.081598866509,156.8522376423936,2196872,905,0.1855268552685527,2346,0.4809348093480935,1614,0.3308733087330873,23.814212982848378,5.742517425174253,14006,4878,29.238794596107322,0.0005917227945917351,3.1007574894065475e-05,0.0028559188919034697,6747.750350318033,158.35538038020945,1125748.3991229087,7109,2.962689626896269
"Texarkana--Texarkana, TX--AR Urbanized Area",87193,166.827512,3.0315333467660914,0.027401523564310682,1.0628071565004409,0.02959903284303844,0.002049305522625344,4120,0.0011115710510092806,13142.524186261253,160.19102881521073,2192534,843,0.1698569413661092,2854,0.5750554100342534,1256,0.2530727382631473,24.696166421279482,5.515615555107797,13687,4963,29.749289793400504,0.0006962382951926525,3.0520382710942844e-05,0.004968218017096515,7172.89943659722,166.9648342170666,1196636.9668337165,7167,2.9173886762039087
"Sioux Falls, SD Urbanized Area",82252,166.308897,3.0443843252992373,0.02875869220224508,1.0564115136621814,0.04610591900311544,0.0033236856189434857,5182,0.0009178929213833516,15638.026871968535,152.3664538246791,2600743,917,0.1503525168060338,3483,0.5710772257747172,1664,0.27283161173962944,31.15888622603275,5.597311034595835,17069,6099,36.672722325853684,0.0007642401015600988,2.482470829578657e-05,0.0020505009080789734,8392.863331005168,155.76474090516857,1395807.8432512155,8961,2.9831119855714046
"Lafayette, IN Urbanized Area",46018,166.03280700000002,2.8809424115541185,0.030407492487880144,1.0733594051696074,0.03691971600218475,0.0009811907284850846,4130,0.0009166801579816949,12299.290420166077,147.68827023710008,2042085,1363,0.2481339887129073,3141,0.571818678317859,960,0.17476788640087385,24.874602041751906,5.0344074276351725,13827,5493,33.08382300613637,0.0005508623206737036,2.7544269959890863e-05,0.0052072032978954215,6598.13006261944,150.97933506722592,1095506.0552477913,7256,2.6805024576734024
"Bristol--Bristol, TN--VA Urbanized Area",10351,165.51887,2.7645039753174547,0.028525861294617687,1.0965392666145997,0.03879197816542088,0.0012194357920747945,4245,0.0008648033771759828,13172.073134857505,159.78209313587186,2180226,1373,0.2443930224279103,3431,0.6107155571377715,788,0.1402634389462442,25.64662264791924,4.857600569597722,13645,5618,33.94174936066202,0.0006675761882733303,2.7058509040196294e-05,0.008281421766214731,7129.238635462583,164.394472402077,1180023.5229021087,7178,2.6523673905304377
"Visalia, CA Urbanized Area",90946,164.29102,2.9697299256842427,0.030900199528984856,1.0572587545513628,0.0409914808772884,0.0015839061875648527,5671,0.0007025069413407751,16633.316615078293,143.7962825023237,2732704,1685,0.2290647090810223,3923,0.5333061446438282,1687,0.22933659597607395,34.51801565295535,5.166938553561718,19004,7356,44.77420616172447,0.0006103639710121321,2.0565482846109108e-05,0.003893917070090507,9028.611948758,146.9652101699831,1483319.8662456397,10093,2.7830342577487763
"Utica, NY Urbanized Area",89785,161.61581,2.8897876223660326,0.026632758298802885,1.0787182811663143,0.05611652326435828,0.002573626257170249,3529,0.00135957769326053,12139.894772239475,178.81871371949035,1961998,489,0.12170233947237433,2755,0.6856645097063215,757,0.1884021901443504,21.835735006370967,5.461423593827775,10972,4018,24.86142908914666,0.0007888477576910414,3.759375718397168e-05,0.014582573824279988,6711.552713977176,183.75284232205985,1084693.0282271195,5903,2.9499751119960185
"Waterloo, IA Urbanized Area",92593,161.216646,3.0707901139710767,0.028572067381498964,1.0491765089259015,0.03392880010244596,0.0009934697229147492,4438,0.0010818079929202603,14120.797555370295,155.31879789327957,2276507,768,0.14752208989627352,2769,0.531886285055705,1644,0.3157894736842105,27.528174727068816,5.63081060315021,14657,5206,32.2919507952051,0.0007916454033651935,2.906845348382608e-05,0.0016374428600668624,7814.658906410491,162.41499271954712,1259853.0985255272,7757,3.0263157894736836
"Florence, AL Urbanized Area",29953,160.91911399999998,3.0712261021651397,0.030043293712854913,1.068620219796892,0.04651709788311943,0.0028471474939904674,4676,0.0010239602239549492,14998.977966120983,154.35328037435002,2413622,851,0.15397141306314455,3110,0.5626922381038538,1508,0.2728424099873349,29.05807696654357,5.658404197575537,15637,5527,34.34644811678493,0.0005892383026903727,2.7201854078909978e-05,0.01176696297243717,7881.032031696952,155.2465040942947,1268208.6919462937,8169,2.9692419033833906
"Vineland, NJ Urbanized Area",90730,160.423274,3.0075822823746523,0.1351072050160318,1.0341386681078055,0.037475648518404535,0.0024889573851468922,2660,0.0016650024844427462,11136.688426835966,203.11323544235282,1786584,591,0.1817902183943402,1958,0.6022762227007075,691,0.2125499846201169,16.581135228545456,5.411258074438634,8796,3251,20.265139333835066,0.0009720290412298092,4.666498091914835e-05,0.0029558890404729424,5717.765491929472,203.42928813030528,917262.6601795465,4509,2.8523531221162717
"Columbia, MO Urbanized Area",18937,160.395736,2.8117523294259352,0.02857059617135917,1.0876394608176359,0.04563270213405498,0.0016228723566263973,4175,0.0008895472826943064,13225.523758200154,155.14646509047026,2121317,1370,0.24706943192064926,3443,0.6209197475202886,707,0.12750225428313794,26.029370257074667,4.931650135256988,13673,5545,34.570744449216534,0.0006593394058259307,2.7384592698590122e-05,0.007021136546478461,7109.084009046248,159.21066209394073,1140266.7619168034,7162,2.63751127141569
"Burlington, VT Urbanized Area",11755,159.958092,2.741148775894546,0.026674869595881476,1.1360658550694889,0.05999461931665352,0.0029210865339557163,2977,0.0013690624608140645,10354.997967065905,175.18410549716984,1656365,740,0.1990852838310465,2560,0.6887274683884853,400,0.10761366693570083,18.611124718841978,5.087436104385257,9455,3717,23.23733643934688,0.0008746798473193897,4.067384457513956e-05,0.030671602326811213,5588.447850327809,176.07198254479766,893917.455379938,5077,2.7105192359429644
"Beckley, WV Urbanized Area",06139,157.92383600000002,2.725378252975609,0.02931546651566446,1.098280130118706,0.0298702172012642,0.0013959368644349958,3451,0.0009288110193181552,11449.922297391917,158.49028408327322,1808215,1506,0.30381278999394795,2999,0.6050030260238047,424,0.08553560621343555,21.85230606987029,4.603187411740972,11409,4957,31.38854859123356,0.0010836341457673283,3.0812462775808054e-05,0.004470155140678412,6068.069043269049,164.34449329890208,958292.7404258981,5831,2.47750655638491
"Port Huron, MI Urbanized Area",71155,156.569958,3.086493011435852,0.028154753893678625,1.053632705022567,0.03706903854299025,0.002475468268781556,3166,0.0014122474449767275,12028.109673086921,172.28438627157746,1883240,769,0.19542566709021603,2084,0.5296060991105463,1067,0.27115628970775096,20.220992842062326,5.555781448538755,10931,3935,25.13253532328341,0.0007444778719052953,3.834348967161776e-05,0.006861220382398682,6278.94849425384,174.06067670493752,983094.7020294872,5648,2.8833545108005083
"Morristown, TN Urbanized Area",59410,155.044075,2.7702885482416546,0.02370326149420965,1.1040861786416771,0.043422502755234856,0.004172618781055409,2588,0.0014768288250382325,9954.556310144038,188.8869141037444,1543394,739,0.22212203186053506,2122,0.6378118425007514,456,0.13706041478809738,16.69202773469415,4.911932672076946,8171,3327,21.458414325087887,0.0010009429848641016,4.570871812667694e-05,0.009301187125198876,5345.78387206096,192.03709814495133,828832.1155936099,4316,2.69882777276826
"Yakima, WA Urbanized Area",97507,154.98893600000002,2.9836637373118213,0.03034609652197536,1.0614237960344477,0.028278493085360026,0.0014153761104119407,3751,0.0010745071262548947,13273.317149581533,159.97024122894203,2057217,1142,0.2333946454118128,2615,0.5344369507459636,1127,0.23032904148783975,24.20172753492546,5.2564888616390775,12860,4893,31.56999542212484,0.0008171503482670662,3.102497213593806e-05,0.003265940902021773,6977.3559174187,164.29853687846068,1081412.9697340282,6582,2.7659922338033924
"Holland, MI Urbanized Area",39430,153.46350900000002,2.901928525728919,0.023548063124294343,1.0665850842108864,0.03733662370898448,0.0016626281401295336,2809,0.0014084420185602586,11572.8718447026,189.66398147109817,1776013,838,0.22977789964354264,2156,0.5911708253358925,637,0.1746641074856046,18.30402561693021,5.135179599670963,9364,3647,23.76460712885172,0.0009943348908079714,4.153394711673224e-05,0.00897052541648868,6150.142092661722,192.57751201560313,943822.3863884709,4901,2.7142857142857144
"Decatur, IL Urbanized Area",22717,153.236104,2.944867149758468,0.029374291301031193,1.0637601400110122,0.04266126740551302,0.0020313516484188943,3749,0.0011143029686455515,12318.393665855576,153.92829266035932,1887622,943,0.20098039215686275,2644,0.5635123614663257,1081,0.2303921568627451,24.465513688601735,5.2271952259164545,12263,4692,30.619415904753094,0.0007293705727989693,3.2218653502171155e-05,0.005055859088314442,6655.0186497946415,155.4556600521145,1019789.1299418713,6560,2.832693947144075
